wid,user_name,user_id,gender,publish_time,text,like_count,comment_count,forward_count
4858102681439097,苏州公安,1806686502,m,2023-01-15 09:16:41,【当隐私被侵犯该如何合法维权？】 作为一种基本人格权利，隐私权是指公民享有的私人生活安宁与私人信息秘密依法受到保护。公民隐私权都包含哪些内容？当隐私被侵犯该如何合法维权？戳视频学法#桂林一酒吧卫生间疑装双面镜#法治四川的微博视频,20,24,23
4858080704333766,你的星星已到货·solo_,5310307131,f,2023-01-15 07:49:21,#桂林一酒吧卫生间疑装双面镜#双面镜？？？好可怕🥶,12,0,0
4857551675459588,老c队长,3098456133,m,2023-01-13 20:47:11,请大家警惕这种卫生间。。。 老c队长的微博视频 #桂林一酒吧卫生间疑装双面镜#,897,44,182
4858328817865436,倔犟的秦人,1110840514,m,2023-01-16 00:15:16,#桂林一酒吧卫生间疑装双面镜##新星v计划##凤凰新闻#【桂林一酒吧卫生间装双面镜，男士如厕时可看见女厕洗手台？市监局：将核对】1月13日，一段“桂林一酒吧卫生间装单向玻璃，男士如厕时可看见女厕洗手台”的视频在网上传播。视频中能看到，其卫生间男士小便池前有一面玻璃，通过玻璃能看见另一侧洗...桂林一酒吧卫生间装双面镜，男士如厕时可看见女厕洗手台？市监局：将核对,1,1,1
4858080753877474,zfw平安浦城,5634013749,f,2023-01-15 07:49:33,#浦城•微提醒#【小心被偷窥！#一招教你如何辨别双面镜#】近日，，一段“#桂林一酒吧卫生间疑装双面镜#，男士如厕时可看见女厕洗手台”的视频在网上传播。桂林市市场监督管理局工作人员称，此前未收到举报 若属实会处理。“双面镜”学名叫“镀膜玻璃”，入住酒店和宾馆等陌生环境时，一定留个心眼，特别要留意墙上的镜子！辨别方法如图↓,91,26,39
4858255580857831,月亮上的高地牛,2910328870,f,2023-01-15 19:24:15,#桂林一酒吧卫生间疑装双面镜#我的天呢想起了以前看过的十宗罪小说 没想到真有这样的 好吓人,0,0,0
4858230751365134,为有书香来,2353227834,f,2023-01-15 17:45:35,#桂林一酒吧卫生间疑装双面镜# 网传桂林一酒吧在男厕所里装了双面镜，上厕所的男士可以看到外面洗手台的情况。不得不说，这个设计还是挺让人恶心的！酒吧经营者想期望这个设计，吸引一些怀有不良想法的男士，妄图打擦边球。但认真看了一下视频，发现男厕所的双面镜看到的不是女厕所，而是外面不分男女的洗手台。因为很多女生上完厕所以后会在这里洗手和打扮一下，男士在洗手台的比较少，所以才看到了视频里的景象。,1,0,0
4858188543557899,黄龙检察,3540153945,m,2023-01-15 14:57:51,【#桂林一酒吧卫生间疑装双面镜#，男士如厕时可看见女厕洗手台？市监局：此前未收到举报 若属实会处理】#检察关注#@黄龙检察,0,0,0
4858187666425627,猪头在行动,2576974347,m,2023-01-15 14:54:23,"#桂林一酒吧卫生间疑装双面镜#
双面镜与普通镜子其实差异不大。普通镜子是在玻璃上镀上一层金属（早期为银，现在通常为铝），原本会穿透玻璃的光线，绝大多数都被金属镀膜反射到我们眼中，让我们看到自己的模样。而双面镜的这层镀膜所用的金属就少得多，只会反射约一半光线，而另一半光线仍能透过镜面到达另一侧。但透视玻璃侧的亮度需要比镜面侧的暗，这样才能看到较亮一侧中的情形。

基于这个原理，如果你想甄别眼前的镜子是不是双面镜，可以关掉房间的灯光，然后用手电筒抵着镜子，就可以看到它背后是否暗藏玄机。如果没有手电筒也可以借助手机闪光灯拍照。

而网上流传的通过指尖镜像缝隙鉴别的方法其实并不靠谱。这种方法默认普通镜子的金属镀膜在玻璃层后，而双面镜的在玻璃层前，所以当手指尖贴着镜面时，普通镜子因为玻璃层夹在中间，实物和镜像间会有道缝隙，而双面镜不会。但实际上普通镜子和双面镜的金属镀膜在玻璃前面、后面或中间都有可能。",0,0,0
4858180045902326,饺子不想吃饭,6975842001,f,2023-01-15 14:24:06,"#桂林一酒吧卫生间疑装双面镜#
已经没有道德底线了吗……真的好无语",2,0,0
4857879201324254,红星新闻,6105713761,f,2023-01-14 18:28:39,【#桂林一酒吧卫生间疑装双面镜#，男士如厕时可看见女厕洗手台？市监局：此前未收到举报 若属实会处理】#市监局回应酒吧卫生间疑装双面镜# 1月13日，一段“桂林一酒吧卫生间装单向玻璃，男士如厕时可看见女厕洗手台”的视频在网上传播。视频中能看到，其卫生间男士小便池前有一面玻璃，通过玻璃能看见另一侧洗手台边的多名女士对着镜子整理衣物。1月14日，红星新闻记者联系到桂林市市场监督管理局，其工作人员表示此前未收到相关举报线索，他们核对情况后，若属实会处理。网页链接 红星视频的微博视频,72218,2617,1228
4857991759659417,铅医蔷薇,2421031427,m,2023-01-15 01:55:55,#桂林一酒吧卫生间疑装双面镜#在男士的小便池前面的镜子里，可以看到女卫生间的洗手台，可以看到女士在整理衣服。 女士不可能进男厕所，所以只有男士能看到这所谓的“小秘密”，给第一个举报的男同胞点赞。贵港·步步高广场,4791,191,28
4858089340405782,急诊石头哥,5581661574,m,2023-01-15 08:23:40,"#桂林一酒吧卫生间疑装双面镜#看到别人发的一张平面图，差不多大概就这意思。

看到一个网友的评论，从着装上看这几个女的像是陪酒女甚至陪别的女，这些人包括来这里的人根本没人在乎这个镜子的问题，没什么可在乎的，都是为了生活的放松和自由。

其实酒吧这种地方，大家都明白，有很多种，有的就是自己纯喝个小酒唱个歌，有的可能需要人陪，有的地方可能根据个人需要就得更上一层楼打打擦边球，还是那种擦出火花的球。

白天都在上班，上班很难使人快乐，晚上灵魂才得以消遣，酒吧里的人见怪不怪，网上的人觉得挺坏，你说好多事犯法吧，咱也不懂法，好多事下头吧，咱也管不着。

唯希望让更多的人看到，了解社会这面墙的后面，并不像你想象的那样，有光明正大的白天，也有浅尝辄止的黑夜，甚至黑夜并不只是浅尝辄止。",2042,185,27
4857947308431040,豆豆酱_怼怼版,1685535987,f,2023-01-14 22:59:17,#桂林一酒吧卫生间疑装双面镜#酒吧男厕安装透视镜不是个例，全国各地都有这样恶臭的设计！,1297,114,76
4858072089232080,百花香帅,1293980032,m,2023-01-15 07:15:07,#桂林一酒吧卫生间疑装双面镜#当时我就震惊了！安装这样的双面镜镜子，真是别有用心，不就是酒吧为了提高客流量心知肚明的给男顾客的隐形福利吗？另外检查下卫生间是否有隐形摄像头，女生如厕千万别成了现场直播。赶紧查个水落石出，保护女性隐私不被侵害。细思极恐，全国不知道有多少酒吧存在类似这样的安全隐患，希望女生去酒吧的时候，时刻提防以免隐私被泄露。给举报者点个赞，这样的男生绝对是有正义感，责任感的好男人。,540,173,150
4858092308661426,突袭手,5714738441,m,2023-01-15 08:35:28,女厕这边是洗手台。看不到男厕。男厕这边是小便池，但可以看到女厕的洗手台。女的一边洗手一边照镜子，男的在这边尿尿，可能有一种被盯着看的感觉。我感觉是故意设计的这种风格吧。 #桂林一酒吧卫生间疑装双面镜# 突袭手的微博视频,149,22,5
4858083203875714,柳佳衣,7326107483,f,2023-01-15 07:59:17,#桂林一酒吧卫生间疑装双面镜# 得多恶臭变态搞出这玩意 满足下流群体的猥琐心理？ 这么久没有人举报？可怜下流变态真多,128,5,1
4858087385335863,Tina厨房日记,1170229657,f,2023-01-15 08:15:54,#桂林一酒吧卫生间疑装双面镜#维护女性权益，保护女性隐私，这种做法太可耻了,193,69,31
4858092883806894,微博禁毒第一人马霄,1270750184,m,2023-01-15 08:37:45,早安 违法犯罪的行为都应受到法律的制裁。早安。#桂林一酒吧卫生间疑装双面镜# 微博禁毒第一人马霄的微博视频,72,69,1
4858109049176997,净壹1970,5128435051,m,2023-01-15 09:41:59,#桂林一酒吧卫生间疑装双面镜##官方调查雷丁汽车举报县委书记# 净壹：同样在读书，只有少数人在学好，大多数在学坏 净壹：同样在读书，只有少数人在学好，大多数在学坏,15,24,61
4858102681439097,苏州公安,1806686502,m,2023-01-15 09:16:41,【当隐私被侵犯该如何合法维权？】 作为一种基本人格权利，隐私权是指公民享有的私人生活安宁与私人信息秘密依法受到保护。公民隐私权都包含哪些内容？当隐私被侵犯该如何合法维权？戳视频学法#桂林一酒吧卫生间疑装双面镜#法治四川的微博视频,20,24,23
4858080704333766,你的星星已到货·solo_,5310307131,f,2023-01-15 07:49:21,#桂林一酒吧卫生间疑装双面镜#双面镜？？？好可怕🥶,12,0,0
4857551675459588,老c队长,3098456133,m,2023-01-13 20:47:11,请大家警惕这种卫生间。。。 老c队长的微博视频 #桂林一酒吧卫生间疑装双面镜#,897,44,181
4858328817865436,倔犟的秦人,1110840514,m,2023-01-16 00:15:16,#桂林一酒吧卫生间疑装双面镜##新星v计划##凤凰新闻#【桂林一酒吧卫生间装双面镜，男士如厕时可看见女厕洗手台？市监局：将核对】1月13日，一段“桂林一酒吧卫生间装单向玻璃，男士如厕时可看见女厕洗手台”的视频在网上传播。视频中能看到，其卫生间男士小便池前有一面玻璃，通过玻璃能看见另一侧洗...桂林一酒吧卫生间装双面镜，男士如厕时可看见女厕洗手台？市监局：将核对,1,1,1
4858080753877474,zfw平安浦城,5634013749,f,2023-01-15 07:49:33,#浦城•微提醒#【小心被偷窥！#一招教你如何辨别双面镜#】近日，，一段“#桂林一酒吧卫生间疑装双面镜#，男士如厕时可看见女厕洗手台”的视频在网上传播。桂林市市场监督管理局工作人员称，此前未收到举报 若属实会处理。“双面镜”学名叫“镀膜玻璃”，入住酒店和宾馆等陌生环境时，一定留个心眼，特别要留意墙上的镜子！辨别方法如图↓,91,26,39
4858255580857831,月亮上的高地牛,2910328870,f,2023-01-15 19:24:15,#桂林一酒吧卫生间疑装双面镜#我的天呢想起了以前看过的十宗罪小说 没想到真有这样的 好吓人,0,0,0
4858230751365134,为有书香来,2353227834,f,2023-01-15 17:45:35,#桂林一酒吧卫生间疑装双面镜# 网传桂林一酒吧在男厕所里装了双面镜，上厕所的男士可以看到外面洗手台的情况。不得不说，这个设计还是挺让人恶心的！酒吧经营者想期望这个设计，吸引一些怀有不良想法的男士，妄图打擦边球。但认真看了一下视频，发现男厕所的双面镜看到的不是女厕所，而是外面不分男女的洗手台。因为很多女生上完厕所以后会在这里洗手和打扮一下，男士在洗手台的比较少，所以才看到了视频里的景象。,1,0,0
4858188543557899,黄龙检察,3540153945,m,2023-01-15 14:57:51,【#桂林一酒吧卫生间疑装双面镜#，男士如厕时可看见女厕洗手台？市监局：此前未收到举报 若属实会处理】#检察关注#@黄龙检察,0,0,0
4858187666425627,猪头在行动,2576974347,m,2023-01-15 14:54:23,"#桂林一酒吧卫生间疑装双面镜#
双面镜与普通镜子其实差异不大。普通镜子是在玻璃上镀上一层金属（早期为银，现在通常为铝），原本会穿透玻璃的光线，绝大多数都被金属镀膜反射到我们眼中，让我们看到自己的模样。而双面镜的这层镀膜所用的金属就少得多，只会反射约一半光线，而另一半光线仍能透过镜面到达另一侧。但透视玻璃侧的亮度需要比镜面侧的暗，这样才能看到较亮一侧中的情形。

基于这个原理，如果你想甄别眼前的镜子是不是双面镜，可以关掉房间的灯光，然后用手电筒抵着镜子，就可以看到它背后是否暗藏玄机。如果没有手电筒也可以借助手机闪光灯拍照。

而网上流传的通过指尖镜像缝隙鉴别的方法其实并不靠谱。这种方法默认普通镜子的金属镀膜在玻璃层后，而双面镜的在玻璃层前，所以当手指尖贴着镜面时，普通镜子因为玻璃层夹在中间，实物和镜像间会有道缝隙，而双面镜不会。但实际上普通镜子和双面镜的金属镀膜在玻璃前面、后面或中间都有可能。",0,0,0
4858180045902326,饺子不想吃饭,6975842001,f,2023-01-15 14:24:06,"#桂林一酒吧卫生间疑装双面镜#
已经没有道德底线了吗……真的好无语",2,0,0
4857879201324254,红星新闻,6105713761,f,2023-01-14 18:28:39,【#桂林一酒吧卫生间疑装双面镜#，男士如厕时可看见女厕洗手台？市监局：此前未收到举报 若属实会处理】#市监局回应酒吧卫生间疑装双面镜# 1月13日，一段“桂林一酒吧卫生间装单向玻璃，男士如厕时可看见女厕洗手台”的视频在网上传播。视频中能看到，其卫生间男士小便池前有一面玻璃，通过玻璃能看见另一侧洗手台边的多名女士对着镜子整理衣物。1月14日，红星新闻记者联系到桂林市市场监督管理局，其工作人员表示此前未收到相关举报线索，他们核对情况后，若属实会处理。网页链接 红星视频的微博视频,72218,2617,1228
4857947308431040,豆豆酱_怼怼版,1685535987,f,2023-01-14 22:59:17,#桂林一酒吧卫生间疑装双面镜#酒吧男厕安装透视镜不是个例，全国各地都有这样恶臭的设计！,1297,114,76
4858089340405782,急诊石头哥,5581661574,m,2023-01-15 08:23:40,"#桂林一酒吧卫生间疑装双面镜#看到别人发的一张平面图，差不多大概就这意思。

看到一个网友的评论，从着装上看这几个女的像是陪酒女甚至陪别的女，这些人包括来这里的人根本没人在乎这个镜子的问题，没什么可在乎的，都是为了生活的放松和自由。

其实酒吧这种地方，大家都明白，有很多种，有的就是自己纯喝个小酒唱个歌，有的可能需要人陪，有的地方可能根据个人需要就得更上一层楼打打擦边球，还是那种擦出火花的球。

白天都在上班，上班很难使人快乐，晚上灵魂才得以消遣，酒吧里的人见怪不怪，网上的人觉得挺坏，你说好多事犯法吧，咱也不懂法，好多事下头吧，咱也管不着。

唯希望让更多的人看到，了解社会这面墙的后面，并不像你想象的那样，有光明正大的白天，也有浅尝辄止的黑夜，甚至黑夜并不只是浅尝辄止。",2042,185,27
4857991759659417,铅医蔷薇,2421031427,m,2023-01-15 01:55:55,#桂林一酒吧卫生间疑装双面镜#在男士的小便池前面的镜子里，可以看到女卫生间的洗手台，可以看到女士在整理衣服。 女士不可能进男厕所，所以只有男士能看到这所谓的“小秘密”，给第一个举报的男同胞点赞。贵港·步步高广场,4791,191,28
4858072089232080,百花香帅,1293980032,m,2023-01-15 07:15:07,#桂林一酒吧卫生间疑装双面镜#当时我就震惊了！安装这样的双面镜镜子，真是别有用心，不就是酒吧为了提高客流量心知肚明的给男顾客的隐形福利吗？另外检查下卫生间是否有隐形摄像头，女生如厕千万别成了现场直播。赶紧查个水落石出，保护女性隐私不被侵害。细思极恐，全国不知道有多少酒吧存在类似这样的安全隐患，希望女生去酒吧的时候，时刻提防以免隐私被泄露。给举报者点个赞，这样的男生绝对是有正义感，责任感的好男人。,540,173,150
4858092308661426,突袭手,5714738441,m,2023-01-15 08:35:28,女厕这边是洗手台。看不到男厕。男厕这边是小便池，但可以看到女厕的洗手台。女的一边洗手一边照镜子，男的在这边尿尿，可能有一种被盯着看的感觉。我感觉是故意设计的这种风格吧。 #桂林一酒吧卫生间疑装双面镜# 突袭手的微博视频,149,22,5
4858083203875714,柳佳衣,7326107483,f,2023-01-15 07:59:17,#桂林一酒吧卫生间疑装双面镜# 得多恶臭变态搞出这玩意 满足下流群体的猥琐心理？ 这么久没有人举报？可怜下流变态真多,128,5,1
4858087385335863,Tina厨房日记,1170229657,f,2023-01-15 08:15:54,#桂林一酒吧卫生间疑装双面镜#维护女性权益，保护女性隐私，这种做法太可耻了,193,69,31
4858092883806894,微博禁毒第一人马霄,1270750184,m,2023-01-15 08:37:45,早安 违法犯罪的行为都应受到法律的制裁。早安。#桂林一酒吧卫生间疑装双面镜# 微博禁毒第一人马霄的微博视频,72,69,1
4858109049176997,净壹1970,5128435051,m,2023-01-15 09:41:59,#桂林一酒吧卫生间疑装双面镜##官方调查雷丁汽车举报县委书记# 净壹：同样在读书，只有少数人在学好，大多数在学坏 净壹：同样在读书，只有少数人在学好，大多数在学坏,15,24,61
4858102681439097,苏州公安,1806686502,m,2023-01-15 09:16:41,【当隐私被侵犯该如何合法维权？】 作为一种基本人格权利，隐私权是指公民享有的私人生活安宁与私人信息秘密依法受到保护。公民隐私权都包含哪些内容？当隐私被侵犯该如何合法维权？戳视频学法#桂林一酒吧卫生间疑装双面镜#法治四川的微博视频,20,24,23
4858080704333766,你的星星已到货·solo_,5310307131,f,2023-01-15 07:49:21,#桂林一酒吧卫生间疑装双面镜#双面镜？？？好可怕🥶,12,0,0
4857551675459588,老c队长,3098456133,m,2023-01-13 20:47:11,请大家警惕这种卫生间。。。 老c队长的微博视频 #桂林一酒吧卫生间疑装双面镜#,897,44,181
4858328817865436,倔犟的秦人,1110840514,m,2023-01-16 00:15:16,#桂林一酒吧卫生间疑装双面镜##新星v计划##凤凰新闻#【桂林一酒吧卫生间装双面镜，男士如厕时可看见女厕洗手台？市监局：将核对】1月13日，一段“桂林一酒吧卫生间装单向玻璃，男士如厕时可看见女厕洗手台”的视频在网上传播。视频中能看到，其卫生间男士小便池前有一面玻璃，通过玻璃能看见另一侧洗...桂林一酒吧卫生间装双面镜，男士如厕时可看见女厕洗手台？市监局：将核对,1,1,1
4858080753877474,zfw平安浦城,5634013749,f,2023-01-15 07:49:33,#浦城•微提醒#【小心被偷窥！#一招教你如何辨别双面镜#】近日，，一段“#桂林一酒吧卫生间疑装双面镜#，男士如厕时可看见女厕洗手台”的视频在网上传播。桂林市市场监督管理局工作人员称，此前未收到举报 若属实会处理。“双面镜”学名叫“镀膜玻璃”，入住酒店和宾馆等陌生环境时，一定留个心眼，特别要留意墙上的镜子！辨别方法如图↓,91,26,39
4858255580857831,月亮上的高地牛,2910328870,f,2023-01-15 19:24:15,#桂林一酒吧卫生间疑装双面镜#我的天呢想起了以前看过的十宗罪小说 没想到真有这样的 好吓人,0,0,0
4858230751365134,为有书香来,2353227834,f,2023-01-15 17:45:35,#桂林一酒吧卫生间疑装双面镜# 网传桂林一酒吧在男厕所里装了双面镜，上厕所的男士可以看到外面洗手台的情况。不得不说，这个设计还是挺让人恶心的！酒吧经营者想期望这个设计，吸引一些怀有不良想法的男士，妄图打擦边球。但认真看了一下视频，发现男厕所的双面镜看到的不是女厕所，而是外面不分男女的洗手台。因为很多女生上完厕所以后会在这里洗手和打扮一下，男士在洗手台的比较少，所以才看到了视频里的景象。,1,0,0
4858188543557899,黄龙检察,3540153945,m,2023-01-15 14:57:51,【#桂林一酒吧卫生间疑装双面镜#，男士如厕时可看见女厕洗手台？市监局：此前未收到举报 若属实会处理】#检察关注#@黄龙检察,0,0,0
4858187666425627,猪头在行动,2576974347,m,2023-01-15 14:54:23,"#桂林一酒吧卫生间疑装双面镜#
双面镜与普通镜子其实差异不大。普通镜子是在玻璃上镀上一层金属（早期为银，现在通常为铝），原本会穿透玻璃的光线，绝大多数都被金属镀膜反射到我们眼中，让我们看到自己的模样。而双面镜的这层镀膜所用的金属就少得多，只会反射约一半光线，而另一半光线仍能透过镜面到达另一侧。但透视玻璃侧的亮度需要比镜面侧的暗，这样才能看到较亮一侧中的情形。

基于这个原理，如果你想甄别眼前的镜子是不是双面镜，可以关掉房间的灯光，然后用手电筒抵着镜子，就可以看到它背后是否暗藏玄机。如果没有手电筒也可以借助手机闪光灯拍照。

而网上流传的通过指尖镜像缝隙鉴别的方法其实并不靠谱。这种方法默认普通镜子的金属镀膜在玻璃层后，而双面镜的在玻璃层前，所以当手指尖贴着镜面时，普通镜子因为玻璃层夹在中间，实物和镜像间会有道缝隙，而双面镜不会。但实际上普通镜子和双面镜的金属镀膜在玻璃前面、后面或中间都有可能。",0,0,0
4858180045902326,饺子不想吃饭,6975842001,f,2023-01-15 14:24:06,"#桂林一酒吧卫生间疑装双面镜#
已经没有道德底线了吗……真的好无语",2,0,0
4857879201324254,红星新闻,6105713761,f,2023-01-14 18:28:39,【#桂林一酒吧卫生间疑装双面镜#，男士如厕时可看见女厕洗手台？市监局：此前未收到举报 若属实会处理】#市监局回应酒吧卫生间疑装双面镜# 1月13日，一段“桂林一酒吧卫生间装单向玻璃，男士如厕时可看见女厕洗手台”的视频在网上传播。视频中能看到，其卫生间男士小便池前有一面玻璃，通过玻璃能看见另一侧洗手台边的多名女士对着镜子整理衣物。1月14日，红星新闻记者联系到桂林市市场监督管理局，其工作人员表示此前未收到相关举报线索，他们核对情况后，若属实会处理。网页链接 红星视频的微博视频,72219,2618,1228
4858089340405782,急诊石头哥,5581661574,m,2023-01-15 08:23:40,"#桂林一酒吧卫生间疑装双面镜#看到别人发的一张平面图，差不多大概就这意思。

看到一个网友的评论，从着装上看这几个女的像是陪酒女甚至陪别的女，这些人包括来这里的人根本没人在乎这个镜子的问题，没什么可在乎的，都是为了生活的放松和自由。

其实酒吧这种地方，大家都明白，有很多种，有的就是自己纯喝个小酒唱个歌，有的可能需要人陪，有的地方可能根据个人需要就得更上一层楼打打擦边球，还是那种擦出火花的球。

白天都在上班，上班很难使人快乐，晚上灵魂才得以消遣，酒吧里的人见怪不怪，网上的人觉得挺坏，你说好多事犯法吧，咱也不懂法，好多事下头吧，咱也管不着。

唯希望让更多的人看到，了解社会这面墙的后面，并不像你想象的那样，有光明正大的白天，也有浅尝辄止的黑夜，甚至黑夜并不只是浅尝辄止。",2042,185,27
4857947308431040,豆豆酱_怼怼版,1685535987,f,2023-01-14 22:59:17,#桂林一酒吧卫生间疑装双面镜#酒吧男厕安装透视镜不是个例，全国各地都有这样恶臭的设计！,1297,114,76
4857991759659417,铅医蔷薇,2421031427,m,2023-01-15 01:55:55,#桂林一酒吧卫生间疑装双面镜#在男士的小便池前面的镜子里，可以看到女卫生间的洗手台，可以看到女士在整理衣服。 女士不可能进男厕所，所以只有男士能看到这所谓的“小秘密”，给第一个举报的男同胞点赞。贵港·步步高广场,4791,191,28
4858072089232080,百花香帅,1293980032,m,2023-01-15 07:15:07,#桂林一酒吧卫生间疑装双面镜#当时我就震惊了！安装这样的双面镜镜子，真是别有用心，不就是酒吧为了提高客流量心知肚明的给男顾客的隐形福利吗？另外检查下卫生间是否有隐形摄像头，女生如厕千万别成了现场直播。赶紧查个水落石出，保护女性隐私不被侵害。细思极恐，全国不知道有多少酒吧存在类似这样的安全隐患，希望女生去酒吧的时候，时刻提防以免隐私被泄露。给举报者点个赞，这样的男生绝对是有正义感，责任感的好男人。,540,173,150
4858092308661426,突袭手,5714738441,m,2023-01-15 08:35:28,女厕这边是洗手台。看不到男厕。男厕这边是小便池，但可以看到女厕的洗手台。女的一边洗手一边照镜子，男的在这边尿尿，可能有一种被盯着看的感觉。我感觉是故意设计的这种风格吧。 #桂林一酒吧卫生间疑装双面镜# 突袭手的微博视频,149,22,5
4858083203875714,柳佳衣,7326107483,f,2023-01-15 07:59:17,#桂林一酒吧卫生间疑装双面镜# 得多恶臭变态搞出这玩意 满足下流群体的猥琐心理？ 这么久没有人举报？可怜下流变态真多,128,5,1
4858087385335863,Tina厨房日记,1170229657,f,2023-01-15 08:15:54,#桂林一酒吧卫生间疑装双面镜#维护女性权益，保护女性隐私，这种做法太可耻了,193,69,31
4858092883806894,微博禁毒第一人马霄,1270750184,m,2023-01-15 08:37:45,早安 违法犯罪的行为都应受到法律的制裁。早安。#桂林一酒吧卫生间疑装双面镜# 微博禁毒第一人马霄的微博视频,72,69,1
4858109049176997,净壹1970,5128435051,m,2023-01-15 09:41:59,#桂林一酒吧卫生间疑装双面镜##官方调查雷丁汽车举报县委书记# 净壹：同样在读书，只有少数人在学好，大多数在学坏 净壹：同样在读书，只有少数人在学好，大多数在学坏,15,24,61
4858102681439097,苏州公安,1806686502,m,2023-01-15 09:16:41,【当隐私被侵犯该如何合法维权？】 作为一种基本人格权利，隐私权是指公民享有的私人生活安宁与私人信息秘密依法受到保护。公民隐私权都包含哪些内容？当隐私被侵犯该如何合法维权？戳视频学法#桂林一酒吧卫生间疑装双面镜#法治四川的微博视频,20,24,23
4858080704333766,你的星星已到货·solo_,5310307131,f,2023-01-15 07:49:21,#桂林一酒吧卫生间疑装双面镜#双面镜？？？好可怕🥶,12,0,0
4857551675459588,老c队长,3098456133,m,2023-01-13 20:47:11,请大家警惕这种卫生间。。。 老c队长的微博视频 #桂林一酒吧卫生间疑装双面镜#,897,44,181
